r1t1,r2t1,r3t1,r4t1,r5t1,r6t1,r7t1,r8t1,r9t1,r10t1,r11t1,r12t1,r13t1,r14t1,r15t1,r16t1,r17t1,r18t1,r19t1,r20t1,r21t1,r22t1,r23t1,r24t1,r25t1,r26t1,r27t1,r28t1,r29t1,r30t1,r31t1,r32t1,r33t1,r34t1,r35t1,c1t1,c2t1,c3t1,c4t1,o1t1,outsidet1,r1t2,r2t2,r3t2,r4t2,r5t2,r6t2,r7t2,r8t2,r9t2,r10t2,r11t2,r12t2,r13t2,r14t2,r15t2,r16t2,r17t2,r18t2,r19t2,r20t2,r21t2,r22t2,r23t2,r24t2,r25t2,r26t2,r27t2,r28t2,r29t2,r30t2,r31t2,r32t2,r33t2,r34t2,r35t2,c1t2,c2t2,c3t2,c4t2,o1t2,outsidet2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9888983774551665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00975609756097561,0.0,0.0,0.0,0.0,0.0,0.0,0.0003686635944700461,0.0006887052341597796,0.004758128469468675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003244646333549643,0.0,0.0,0.00019249278152069297,0.0,0.872093023255814,0.0009132420091324201,0.0,0.0,0.0006527415143603133,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.00390625,0.0027491408934707906,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0018050541516245488,0.0,0.0,0.0,0.0,0.0,0.0015860428231562252,0.0003916960438699569,0.0005640157924421884,0.06666666666666667,0.0,0.0,0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,0.5925925925925926,0.0,0,0.0,0,0.0,0,0,0,0.0,0.22727272727272727,0,0,0.0625,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.047619047619047616,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.016317016317016316,0.014634146341463415,0.000973393900064893,0.0,0.0345252774352651,0.00038498556304138594,0.0,0.0,0.9296803652968036,0.004545454545454545,0.0,0.0,0.0,0.0,0.0006565988181221273,0.003278688524590164,0.0,0.0,0.002403846153846154,0.07421875,0.003436426116838488,0.006993006993006993,0.0013123359580052493,0.0,0.004878048780487805,0.0,0.0005537098560354374,0.0018050541516245488,0.0006002400960384153,0.0,0.0,0.0007373271889400922,0.005509641873278237,0.007137192704203013,0.0011750881316098707,0.0022560631697687537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.5,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.002331002331002331,0.0,0.0,0.0,0.0,0.00019249278152069297,0.0,0.0,0.0018264840182648401,0.9727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02734375,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018433179723502304,0.0006887052341597796,0.0007930214115781126,0.00019584802193497845,0.0005640157924421884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.004662004662004662,0.0,0.0,0.0,0.0,0.0007699711260827719,0.0,0.003875968992248062,0.0,0.0,0.9845897542690546,0.0,0.001430615164520744,0.0,0.001969796454366382,0.0,0.0,0.0,0.002403846153846154,0.00390625,0.0,0.0034965034965034965,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.00018433179723502304,0.0013774104683195593,0.014274385408406027,0.00019584802193497845,0.001692047377326565,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.6666666666666667,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003244646333549643,0.0,0.0,0.00019249278152069297,0.0,0.0,0.0,0.0,0.0,0.9804177545691906,0.0,0.0021231422505307855,0.0,0.0,0.0,0.0,0.002403846153846154,0.0,0.0,0.0034965034965034965,0.0,0.0,0.0,0.0,0.0,0.0018050541516245488,0.0006002400960384153,0.0010683760683760685,0.0,0.0,0.0006887052341597796,0.012688342585249802,0.00019584802193497845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0006527415143603133,0.9685264663805436,0.0021231422505307855,0.0,0.0,0.0,0.0,0.0,0.0,0.0006872852233676976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018433179723502304,0.0013774104683195593,0.007930214115781126,0.0,0.0011280315848843769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019249278152069297,0.0,0.0,0.0,0.0,0.0,0.0006527415143603133,0.0,0.9660297239915074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005537098560354374,0.0,0.0,0.0010683760683760685,0.0,0.00018433179723502304,0.0013774104683195593,0.007137192704203013,0.0,0.0005640157924421884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,1,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003244646333549643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711096520026264,0.0,0.0,0.0,0.0,0.0,0.0013745704467353953,0.006993006993006993,0.0013123359580052493,0.0,0.0,0.0,0.0,0.0018050541516245488,0.0,0.0,0.0,0.00018433179723502304,0.0013774104683195593,0.016653449643140365,0.00019584802193497845,0.001692047377326565,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,1,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019249278152069297,0.0,0.0,0.0,0.0,0.0,0.0,0.001430615164520744,0.0021231422505307855,0.0,0.9540983606557377,0.0015037593984962407,0.0,0.0,0.00390625,0.0006872852233676976,0.0,0.0,0.0,0.0,0.0,0.0,0.0018050541516245488,0.0,0.0010683760683760685,0.0,0.00018433179723502304,0.0006887052341597796,0.0055511498810467885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0006489292667099286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669172932330827,0.0,0.0,0.0,0.0013745704467353953,0.0034965034965034965,0.0013123359580052493,0.0,0.0,0.0,0.0005537098560354374,0.0018050541516245488,0.0,0.0,0.0,0.00018433179723502304,0.0006887052341597796,0.010309278350515464,0.0003916960438699569,0.0022560631697687537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003244646333549643,0.0,0.0,0.0,0.0,0.07751937984496124,0.0009132420091324201,0.0,0.0,0.0006527415143603133,0.001430615164520744,0.0,0.0,0.0,0.0,0.8315018315018314,0.002403846153846154,0.0,0.005498281786941581,0.0034965034965034965,0.0013123359580052493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018433179723502304,0.0013774104683195593,0.0,0.0007833920877399138,0.0005640157924421884,0.03333333333333333,0.0,0.0,0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,0.037037037037037035,0.0,0,0.0,0,0.0,0,0,0,0.0,0.4545454545454546,0,0,0.25,0.6666666666666666,0.0,0,0,0,0.0,0.0,0.0,0,0,0.047619047619047616,0.07142857142857142,0.0,0.13333333333333333,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019249278152069297,0.0,0.0,0.0009132420091324201,0.0,0.0,0.0,0.0,0.0,0.0013131976362442547,0.0,0.0,0.0,0.9567307692307693,0.0234375,0.0,0.0034965034965034965,0.0013123359580052493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006887052341597796,0.0007930214115781126,0.0,0.0005640157924421884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,1,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.010958904109589041,0.007575757575757576,0.00041649312786339027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016826923076923076,0.7734375,0.002061855670103093,0.0034965034965034965,0.0013123359580052493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0003686635944700461,0.0027548209366391185,0.0,0.0005875440658049354,0.0011280315848843769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0010214504596527069,0.0,0.006993006993006993,0.0,0.0012978585334198572,0.0,0.0,0.00019249278152069297,0.0,0.01937984496124031,0.0,0.0,0.0,0.0,0.001430615164520744,0.0021231422505307855,0.0026263952724885093,0.0,0.0,0.04395604395604396,0.002403846153846154,0.00390625,0.8804123711340206,0.08741258741258741,0.010498687664041995,0.0,0.0,0.0,0.0011074197120708748,0.01263537906137184,0.0012004801920768306,0.0010683760683760685,0.004784688995215311,0.011981566820276499,0.006198347107438017,0.007930214115781126,0.0013709361535448493,0.00338409475465313,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0,0.07407407407407407,0.0,0,0.0,0,0.0,0,0,0,0.0,0.09090909090909091,0,0,0.4375,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.2,0.0,0.0
0.0,0.0,0.0,0.0,0.004662004662004662,0.0,0.0003244646333549643,0.0,0.0,0.00019249278152069297,0.0008539709649871904,0.0,0.0,0.0,0.0008329862557267805,0.0006527415143603133,0.0,0.0,0.0006565988181221273,0.003278688524590164,0.0,0.007326007326007326,0.0,0.0,0.015807560137457044,0.6223776223776224,0.03412073490813648,0.0,0.0,0.0,0.0,0.007220216606498195,0.0012004801920768306,0.0010683760683760685,0.0,0.0018433179723502304,0.0027548209366391185,0.0031720856463124504,0.0011750881316098707,0.001692047377326565,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.33333333333333337,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0010214504596527069,0.0,0.002331002331002331,0.0,0.0012978585334198572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012494793835901709,0.0,0.0,0.0,0.0006565988181221273,0.0,0.0,0.01098901098901099,0.002403846153846154,0.0,0.006185567010309278,0.07692307692307693,0.8569553805774278,0.0,0.004878048780487805,0.0,0.0016611295681063123,0.04512635379061372,0.0,0.0,0.0,0.0007373271889400922,0.004132231404958678,0.0007930214115781126,0.0007833920877399138,0.0022560631697687537,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019584802193497845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003244646333549643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006565988181221273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013123359580052493,0.0,0.9024390243902439,0.01775147928994083,0.0,0.0,0.0,0.0010683760683760685,0.0,0.0,0.0,0.0,0.0015667841754798276,0.0005640157924421884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003244646333549643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01951219512195122,0.9644970414201184,0.0,0.0018050541516245488,0.0,0.0,0.0,0.0,0.0,0.0,0.0003916960438699569,0.0005640157924421884,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.002331002331002331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013123359580052493,0.0,0.004878048780487805,0.0,0.9806201550387597,0.010830324909747292,0.0006002400960384153,0.0,0.0,0.0,0.0,0.0015860428231562252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.016317016317016316,0.0,0.000973393900064893,0.0,0.0,0.0005774783445620789,0.0,0.0,0.0,0.0,0.0,0.0006527415143603133,0.0,0.0,0.0,0.0,0.0,0.003663003663003663,0.0,0.0,0.002061855670103093,0.013986013986013986,0.03280839895013123,0.0,0.0,0.0,0.006090808416389812,0.7833935018050542,0.012004801920768308,0.0,0.0023923444976076554,0.0003686635944700461,0.005509641873278237,0.003965107057890563,0.0015667841754798276,0.0011280315848843769,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0,0.0,0,0.5,0,0,0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,0,0.5,0.0,0.5,0,0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0003244646333549643,0.0,0.0012330456226880395,0.0,0.0,0.0,0.0,0.0,0.00041649312786339027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034965034965034965,0.0026246719160104987,0.0,0.0,0.0,0.0,0.032490974729241874,0.9759903961584634,0.0,0.0,0.0003686635944700461,0.0013774104683195593,0.0023790642347343376,0.0005875440658049354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
